loan_amnt,int_rate,annual_inc,emp_length,grade,home_ownership,purpose,loan_status,issue_d
35000,7.35,75000.0,< 1 year,A,MORTGAGE,debt_consolidation,Current,Jan-2018
8000,7.21,45000.0,6 years,A,MORTGAGE,debt_consolidation,Current,Aug-2018
3000,12.62,30000.0,5 years,C,RENT,debt_consolidation,Current,May-2017
35000,10.08,150000.0,4 years,B,OWN,other,Current,Aug-2018
2000,7.97,72900.0,10+ years,A,MORTGAGE,other,Fully Paid,Dec-2017
5000,10.42,28000.0,< 1 year,B,RENT,credit_card,Current,Nov-2017
22000,17.27,76558.0,8 years,C,MORTGAGE,debt_consolidation,Fully Paid,Jan-2013
20000,11.49,130000.0,2 years,B,MORTGAGE,debt_consolidation,Current,Jun-2016
6000,8.19,75000.0,10+ years,A,MORTGAGE,credit_card,Fully Paid,Dec-2014
15000,8.24,115000.0,3 years,B,RENT,debt_consolidation,Current,Dec-2016
10000,17.97,27708.0,,D,OWN,debt_consolidation,Current,Dec-2018
24625,24.5,65000.0,2 years,F,RENT,debt_consolidation,Charged Off,Apr-2015
7000,17.99,73000.0,< 1 year,D,OWN,debt_consolidation,Late (31-120 days),Jun-2016
10000,10.91,117000.0,10+ years,B,MORTGAGE,other,Fully Paid,Sep-2017
25000,10.64,76900.0,3 years,B,OWN,debt_consolidation,Fully Paid,Aug-2013
7000,9.17,22000.0,2 years,B,RENT,debt_consolidation,Fully Paid,Jul-2015
5500,12.98,25568.0,,B,MORTGAGE,home_improvement,Current,Dec-2018
24125,12.29,63400.0,4 years,C,MORTGAGE,credit_card,Current,Feb-2015
5000,7.89,141000.0,10+ years,A,MORTGAGE,other,Fully Paid,Jul-2015
3000,11.49,71342.0,3 years,B,MORTGAGE,small_business,Fully Paid,Nov-2015
10000,12.88,28000.0,3 years,C,OWN,credit_card,Fully Paid,Jan-2016
10000,15.99,50000.0,5 years,C,MORTGAGE,small_business,Current,Jan-2017
12600,26.77,30000.0,10+ years,G,RENT,debt_consolidation,Late (31-120 days),Sep-2015
24000,15.88,90000.0,1 year,C,RENT,debt_consolidation,Fully Paid,Aug-2013
30000,10.07,85000.0,6 years,B,MORTGAGE,credit_card,Current,Jun-2018
6000,14.33,50000.0,2 years,C,RENT,debt_consolidation,Fully Paid,Sep-2013
15000,15.31,60000.0,4 years,C,RENT,debt_consolidation,Fully Paid,Feb-2016
5000,17.09,35000.0,5 years,D,MORTGAGE,home_improvement,Current,Sep-2017
7500,11.47,42000.0,6 years,B,RENT,debt_consolidation,Fully Paid,May-2016
6000,7.99,22000.0,,A,RENT,debt_consolidation,Fully Paid,Aug-2016
25000,9.99,77000.0,10+ years,B,MORTGAGE,credit_card,Fully Paid,Oct-2013
12000,10.49,50000.0,1 year,B,MORTGAGE,debt_consolidation,Current,Feb-2017
10000,11.53,28500.0,< 1 year,B,RENT,house,Fully Paid,Jul-2015
12000,12.74,100000.0,10+ years,C,MORTGAGE,major_purchase,Current,Apr-2017
18000,21.45,40000.0,1 year,D,RENT,credit_card,Current,Jul-2017
9000,14.46,60000.0,10+ years,C,RENT,credit_card,Fully Paid,May-2016
3500,6.71,25000.0,,A,OWN,home_improvement,Current,May-2018
40000,11.55,100000.0,10+ years,B,OWN,debt_consolidation,Current,Jul-2018
28000,24.08,98000.0,2 years,F,MORTGAGE,debt_consolidation,Charged Off,Feb-2014
7000,8.18,85000.0,8 years,B,MORTGAGE,debt_consolidation,Fully Paid,Aug-2015
3000,13.56,25000.0,6 years,C,RENT,debt_consolidation,Current,Oct-2018
8000,7.89,50000.0,3 years,A,OWN,debt_consolidation,Fully Paid,Apr-2015
28000,11.14,130000.0,7 years,B,OWN,debt_consolidation,Fully Paid,Feb-2013
31000,9.44,108160.0,< 1 year,B,MORTGAGE,debt_consolidation,Current,Sep-2017
20000,15.02,105000.0,10+ years,C,MORTGAGE,debt_consolidation,Current,Dec-2018
15000,21.49,39500.0,,D,MORTGAGE,debt_consolidation,Fully Paid,Dec-2016
11075,15.61,33000.0,3 years,C,RENT,debt_consolidation,Fully Paid,Apr-2014
5000,11.99,44000.0,4 years,B,RENT,other,Current,Oct-2017
12000,14.99,92000.0,10+ years,C,MORTGAGE,debt_consolidation,Fully Paid,Nov-2016
15000,15.88,100000.0,5 years,C,RENT,debt_consolidation,Fully Paid,Jul-2013
18000,11.49,180000.0,10+ years,B,MORTGAGE,credit_card,Fully Paid,Apr-2017
14000,13.98,60000.0,10+ years,C,MORTGAGE,debt_consolidation,Fully Paid,Jun-2014
30700,17.27,64000.0,10+ years,D,MORTGAGE,debt_consolidation,Current,Apr-2016
13600,8.38,52000.0,< 1 year,B,RENT,credit_card,Fully Paid,Dec-2015
23200,10.64,77760.0,9 years,B,MORTGAGE,home_improvement,Fully Paid,Sep-2013
10000,13.98,28000.0,5 years,C,RENT,debt_consolidation,Fully Paid,Jul-2014
29175,14.98,240000.0,2 years,C,MORTGAGE,debt_consolidation,Fully Paid,Dec-2013
2000,17.14,60000.0,9 years,D,RENT,debt_consolidation,Charged Off,Nov-2014
10000,8.19,50000.0,9 years,A,MORTGAGE,debt_consolidation,Current,Nov-2018
16000,15.31,80000.0,10+ years,C,RENT,debt_consolidation,Current,Feb-2016
1700,12.73,47000.0,10+ years,B,RENT,credit_card,Current,Jul-2018
15000,7.89,123000.0,10+ years,A,OWN,debt_consolidation,Current,Feb-2016
10625,20.31,44000.0,7 years,D,OWN,credit_card,Charged Off,Sep-2013
8325,10.49,65000.0,2 years,B,MORTGAGE,debt_consolidation,Fully Paid,Aug-2016
17000,16.29,78000.0,< 1 year,D,RENT,credit_card,Fully Paid,Feb-2016
20000,12.29,144000.0,3 years,C,RENT,debt_consolidation,Current,Jul-2015
10000,9.49,76000.0,10+ years,B,MORTGAGE,debt_consolidation,Current,Aug-2016
7200,6.03,72000.0,6 years,A,RENT,credit_card,Fully Paid,Apr-2014
18000,9.93,104275.0,9 years,B,OWN,credit_card,Current,May-2017
13000,14.08,39000.0,5 years,C,RENT,debt_consolidation,Current,Nov-2017
20000,7.89,100000.0,2 years,A,MORTGAGE,credit_card,Current,Mar-2016
23000,14.49,50000.0,5 years,C,RENT,home_improvement,Charged Off,Jul-2016
12000,14.65,65000.0,7 years,C,RENT,debt_consolidation,Fully Paid,Jul-2015
2400,10.91,57400.0,2 years,B,MORTGAGE,home_improvement,Fully Paid,Dec-2017
4800,13.99,40000.0,2 years,C,RENT,vacation,Fully Paid,Apr-2015
9000,7.84,50000.0,< 1 year,A,RENT,credit_card,Current,Jul-2018
30000,11.39,76044.0,8 years,B,MORTGAGE,debt_consolidation,Fully Paid,Feb-2017
12000,10.47,70000.0,2 years,B,MORTGAGE,debt_consolidation,Current,Sep-2018
21000,12.29,87500.0,4 years,C,MORTGAGE,debt_consolidation,Charged Off,Jul-2015
15000,8.39,97000.0,9 years,A,MORTGAGE,debt_consolidation,Fully Paid,Sep-2014
4500,13.56,36000.0,2 years,C,RENT,credit_card,Current,Jul-2018
25000,8.81,210432.0,5 years,A,MORTGAGE,debt_consolidation,Current,Dec-2018
12000,8.39,42000.0,9 years,A,RENT,credit_card,Fully Paid,Sep-2014
18000,7.84,130000.0,10+ years,A,MORTGAGE,debt_consolidation,Current,Jul-2018
20000,10.99,68000.0,10+ years,B,MORTGAGE,debt_consolidation,Fully Paid,Oct-2016
32000,14.99,93000.0,4 years,C,RENT,small_business,Current,May-2017
12000,10.99,57803.0,9 years,B,MORTGAGE,debt_consolidation,Fully Paid,Jul-2016
7450,9.99,39000.0,2 years,B,RENT,other,Charged Off,Jul-2015
8000,11.44,34000.0,,B,MORTGAGE,credit_card,Charged Off,Feb-2017
9450,14.47,36000.0,6 years,C,MORTGAGE,debt_consolidation,Charged Off,Dec-2013
12000,8.39,42000.0,10+ years,B,OWN,debt_consolidation,Current,Mar-2016
16475,8.9,75000.0,1 year,A,MORTGAGE,debt_consolidation,Fully Paid,Nov-2013
5000,5.31,34000.0,6 years,A,RENT,house,Current,Mar-2018
6000,8.39,40400.0,2 years,B,MORTGAGE,debt_consolidation,Fully Paid,Mar-2016
5000,15.61,120000.0,10+ years,D,OWN,medical,Charged Off,Sep-2015
7000,11.14,45000.0,3 years,B,MORTGAGE,debt_consolidation,Fully Paid,Feb-2013
12000,18.45,43500.0,2 years,D,RENT,debt_consolidation,Current,Jun-2018
14000,7.69,41000.0,10+ years,A,MORTGAGE,credit_card,Fully Paid,Oct-2014
15000,5.32,100000.0,8 years,A,RENT,debt_consolidation,Current,Feb-2018
15000,6.03,84000.0,,A,RENT,debt_consolidation,Fully Paid,Oct-2011
30000,13.59,110110.0,10+ years,C,MORTGAGE,debt_consolidation,Current,Sep-2017
5000,5.32,50000.0,2 years,A,RENT,other,Fully Paid,Jun-2017
35000,18.99,82000.0,3 years,D,RENT,debt_consolidation,Late (31-120 days),Apr-2016
15000,13.99,69000.0,10+ years,C,MORTGAGE,debt_consolidation,Current,Aug-2015
20000,11.55,70000.0,10+ years,B,MORTGAGE,credit_card,Current,Aug-2018
8250,14.65,30000.0,3 years,C,RENT,debt_consolidation,Fully Paid,Aug-2015
6000,11.49,38000.0,< 1 year,B,MORTGAGE,home_improvement,Fully Paid,Jan-2017
25000,7.69,84000.0,2 years,A,RENT,credit_card,Fully Paid,Oct-2014
20000,8.38,80000.0,5 years,B,OWN,credit_card,Fully Paid,Dec-2015
20000,8.39,90000.0,10+ years,B,MORTGAGE,debt_consolidation,Current,Mar-2016
24000,9.99,80000.0,2 years,B,RENT,credit_card,Fully Paid,Apr-2015
34075,10.47,40000.0,3 years,B,RENT,debt_consolidation,Current,Nov-2018
26000,10.41,111000.0,10+ years,B,MORTGAGE,debt_consolidation,Fully Paid,Mar-2018
16750,14.49,42000.0,7 years,C,MORTGAGE,debt_consolidation,Fully Paid,Aug-2014
8000,17.47,45000.0,7 years,D,RENT,credit_card,Current,Mar-2018
15000,12.05,52812.0,7 years,C,RENT,credit_card,Charged Off,Nov-2015
12000,15.59,63000.0,2 years,C,MORTGAGE,credit_card,Current,Jun-2016
14000,6.83,45000.0,1 year,A,RENT,credit_card,Current,May-2018
20800,18.45,90000.0,10+ years,D,OWN,car,Current,Jun-2018
25000,10.49,100000.0,6 years,B,MORTGAGE,credit_card,Fully Paid,Aug-2016
6000,13.56,36536.0,,C,OWN,debt_consolidation,Current,Dec-2018
10000,13.98,60000.0,3 years,C,RENT,debt_consolidation,Current,Oct-2014
14000,25.29,44000.0,7 years,E,RENT,credit_card,Current,Jul-2016
15000,16.14,80000.0,10+ years,C,MORTGAGE,credit_card,Current,Oct-2018
8400,7.35,60000.0,2 years,A,RENT,debt_consolidation,Fully Paid,Oct-2017
35000,10.99,74500.0,10+ years,B,RENT,debt_consolidation,Fully Paid,Jul-2015
11000,13.58,69885.0,10+ years,C,MORTGAGE,debt_consolidation,Current,Mar-2018
30000,25.57,95000.0,8 years,F,MORTGAGE,debt_consolidation,Charged Off,Dec-2014
5000,6.07,50592.0,10+ years,A,MORTGAGE,other,Current,Apr-2018
24000,15.8,100000.0,10+ years,C,MORTGAGE,credit_card,Fully Paid,Apr-2013
8200,11.49,103000.0,10+ years,B,MORTGAGE,home_improvement,Current,Oct-2016
6000,5.32,40000.0,8 years,A,MORTGAGE,home_improvement,Current,Jul-2017
10000,6.49,80000.0,5 years,A,MORTGAGE,debt_consolidation,Fully Paid,Jan-2015
5000,9.43,50000.0,10+ years,B,MORTGAGE,debt_consolidation,In Grace Period,Mar-2018
6500,9.8,18000.0,,B,OWN,debt_consolidation,Fully Paid,Jan-2016
9600,7.9,50000.0,2 years,A,RENT,debt_consolidation,Fully Paid,Apr-2014
3250,10.99,49272.0,5 years,B,MORTGAGE,debt_consolidation,Fully Paid,Sep-2011
11800,16.02,39640.0,4 years,C,RENT,debt_consolidation,Current,Sep-2017
12000,10.49,132000.0,10+ years,B,RENT,debt_consolidation,Fully Paid,Aug-2016
10000,6.11,65000.0,3 years,A,RENT,debt_consolidation,Current,Sep-2018
3500,15.58,24000.0,2 years,D,MORTGAGE,debt_consolidation,Charged Off,Jul-2010
24000,5.32,220000.0,< 1 year,A,RENT,credit_card,Fully Paid,Oct-2015
35000,11.67,176000.0,10+ years,B,MORTGAGE,credit_card,Fully Paid,Jul-2014
12000,7.89,65000.0,9 years,A,MORTGAGE,debt_consolidation,Fully Paid,Feb-2016
11200,12.74,72000.0,10+ years,C,MORTGAGE,major_purchase,Current,Mar-2017
20000,14.64,70000.0,3 years,C,RENT,debt_consolidation,Fully Paid,Feb-2014
20000,17.86,80000.0,5 years,D,RENT,debt_consolidation,Fully Paid,Apr-2015
6600,12.73,40000.0,5 years,B,RENT,credit_card,Current,Aug-2018
12000,13.56,80000.0,9 years,C,MORTGAGE,credit_card,Current,Dec-2018
10000,12.61,75000.0,7 years,C,MORTGAGE,home_improvement,Current,Feb-2018
10000,12.61,42000.0,4 years,C,RENT,debt_consolidation,Current,Apr-2018
25000,18.99,75000.0,6 years,D,MORTGAGE,debt_consolidation,Fully Paid,Oct-2016
5200,11.99,65000.0,< 1 year,B,RENT,credit_card,Current,Jan-2018
14400,10.08,75000.0,2 years,B,MORTGAGE,debt_consolidation,Current,Aug-2018
25000,8.08,80000.0,3 years,A,MORTGAGE,debt_consolidation,Current,Jun-2018
5000,15.02,18000.0,10+ years,C,RENT,other,Current,Jul-2018
10000,6.49,300000.0,3 years,A,MORTGAGE,debt_consolidation,Fully Paid,Nov-2014
9000,15.02,40000.0,6 years,C,MORTGAGE,debt_consolidation,Current,Sep-2018
15000,7.97,67000.0,10+ years,A,MORTGAGE,home_improvement,Current,Aug-2017
12000,7.39,59000.0,,A,MORTGAGE,credit_card,Fully Paid,Mar-2016
6300,17.86,66000.0,2 years,D,RENT,moving,Charged Off,Nov-2015
13000,14.07,55000.0,2 years,C,RENT,debt_consolidation,Current,Apr-2018
35000,9.17,153000.0,8 years,B,OWN,credit_card,Fully Paid,Oct-2014
16000,10.15,91500.0,3 years,B,RENT,debt_consolidation,Charged Off,Oct-2014
24000,14.33,68000.0,4 years,C,OWN,credit_card,Fully Paid,Jul-2013
13800,10.99,60196.44,,B,MORTGAGE,credit_card,Fully Paid,Feb-2015
7700,14.08,116000.0,8 years,C,RENT,home_improvement,In Grace Period,Jun-2017
11000,6.83,50000.0,8 years,A,MORTGAGE,debt_consolidation,Current,Jun-2018
15000,20.89,58600.0,6 years,D,MORTGAGE,debt_consolidation,Current,Aug-2018
20000,15.61,50000.0,5 years,D,MORTGAGE,credit_card,Charged Off,Mar-2015
6000,16.29,44570.0,2 years,C,RENT,debt_consolidation,Fully Paid,Jul-2012
5000,7.35,60005.0,8 years,A,RENT,debt_consolidation,Current,Jan-2018
4000,15.99,54000.0,,C,MORTGAGE,home_improvement,Current,Feb-2017
16000,7.89,44000.0,6 years,A,RENT,credit_card,Current,Mar-2016
6500,18.24,42000.0,< 1 year,D,MORTGAGE,debt_consolidation,Fully Paid,Jul-2014
15000,18.99,62000.0,6 years,D,RENT,house,Fully Paid,Sep-2016
35000,7.39,150000.0,2 years,A,MORTGAGE,debt_consolidation,Current,Mar-2016
4000,16.01,16000.0,4 years,C,RENT,debt_consolidation,Fully Paid,Mar-2018
24000,15.02,40250.0,10+ years,C,MORTGAGE,credit_card,Current,Oct-2018
10000,24.37,180000.0,10+ years,E,MORTGAGE,credit_card,Current,Dec-2018
10000,8.46,32000.0,3 years,A,MORTGAGE,debt_consolidation,Fully Paid,Oct-2018
5125,24.85,48000.0,3 years,E,RENT,debt_consolidation,Current,May-2017
20000,11.98,29208.0,,B,RENT,debt_consolidation,Current,Mar-2018
6000,13.35,50000.0,1 year,C,MORTGAGE,home_improvement,Charged Off,Jul-2014
12000,10.47,95000.0,2 years,B,MORTGAGE,medical,Current,Jul-2018
5000,8.46,75000.0,4 years,A,RENT,debt_consolidation,Current,Sep-2018
19975,9.44,12000.0,,B,OWN,debt_consolidation,Current,Nov-2017
1500,21.45,72000.0,10+ years,D,OWN,debt_consolidation,Fully Paid,Feb-2018
1000,10.42,40000.0,3 years,B,MORTGAGE,other,Current,Mar-2018
5000,18.06,90000.0,10+ years,D,MORTGAGE,debt_consolidation,Current,Feb-2018
25000,14.08,72000.0,9 years,C,RENT,other,Current,Jul-2017
4300,13.99,60000.0,2 years,C,RENT,debt_consolidation,Fully Paid,Oct-2015
20000,12.99,95000.0,1 year,C,MORTGAGE,debt_consolidation,Fully Paid,Apr-2016
10000,12.69,51000.0,,C,RENT,credit_card,Charged Off,Jun-2015
10550,13.67,24000.0,2 years,C,RENT,debt_consolidation,Fully Paid,Dec-2015
16000,12.62,145000.0,10+ years,C,MORTGAGE,small_business,Charged Off,Oct-2017
8400,10.99,41000.0,10+ years,B,MORTGAGE,debt_consolidation,Fully Paid,Jul-2015
1500,9.44,20000.0,10+ years,B,MORTGAGE,other,Current,Oct-2017
5000,9.16,25000.0,< 1 year,B,RENT,debt_consolidation,Current,Jun-2016
12000,8.18,67000.0,8 years,B,MORTGAGE,debt_consolidation,Fully Paid,Oct-2015
17000,8.08,48000.0,9 years,A,RENT,debt_consolidation,Current,May-2018
6000,10.99,25000.0,,B,MORTGAGE,credit_card,Fully Paid,Jan-2014
12000,13.99,54000.0,10+ years,C,OWN,credit_card,Fully Paid,Oct-2016
24000,15.02,72000.0,10+ years,C,RENT,credit_card,Current,Nov-2018
20000,5.32,84000.0,10+ years,A,MORTGAGE,debt_consolidation,Current,Apr-2017
28600,20.75,65000.0,1 year,E,RENT,debt_consolidation,Current,Mar-2016
12000,17.97,29000.0,3 years,D,RENT,debt_consolidation,Charged Off,Jul-2018
11000,13.11,33000.0,2 years,C,OWN,debt_consolidation,Fully Paid,Jan-2010
19200,9.8,147500.0,1 year,B,RENT,debt_consolidation,Current,Jan-2016
20000,15.59,84000.0,10+ years,C,MORTGAGE,debt_consolidation,Fully Paid,Oct-2016
8000,13.35,46000.0,< 1 year,C,RENT,debt_consolidation,Charged Off,Sep-2014
8000,11.44,58000.0,5 years,B,RENT,debt_consolidation,Fully Paid,Apr-2017
35000,19.19,103000.0,10+ years,E,MORTGAGE,debt_consolidation,Charged Off,Jul-2015
14400,19.03,89000.0,10+ years,D,MORTGAGE,debt_consolidation,Current,Dec-2017
10000,16.99,100000.0,3 years,D,RENT,debt_consolidation,Current,Jun-2016
16000,18.45,85000.0,,D,OWN,credit_card,Current,May-2018
15000,13.44,85000.0,10+ years,C,RENT,debt_consolidation,Fully Paid,Jan-2016
35000,14.98,123800.0,10+ years,C,OWN,credit_card,Fully Paid,Dec-2013
8400,7.96,60000.0,7 years,A,RENT,other,Current,Mar-2018
12600,13.35,30000.0,4 years,C,RENT,debt_consolidation,Fully Paid,May-2014
14000,9.43,45000.0,10+ years,B,OWN,debt_consolidation,Current,Mar-2018
12000,11.48,29000.0,9 years,B,RENT,credit_card,Fully Paid,Jan-2016
9100,13.59,63000.0,3 years,C,RENT,credit_card,Fully Paid,Nov-2017
35000,18.55,110000.0,5 years,E,MORTGAGE,debt_consolidation,Charged Off,Jun-2015
22000,10.9,73000.0,2 years,B,MORTGAGE,debt_consolidation,Current,Apr-2018
14400,11.44,69000.0,10+ years,B,MORTGAGE,debt_consolidation,Fully Paid,Jan-2015
22000,10.08,105000.0,1 year,B,RENT,debt_consolidation,Current,Oct-2018
14000,12.35,53840.0,10+ years,B,MORTGAGE,debt_consolidation,Fully Paid,Jul-2013
18000,20.31,70000.0,10+ years,D,MORTGAGE,debt_consolidation,Fully Paid,Jul-2013
16625,18.25,49000.0,2 years,D,MORTGAGE,debt_consolidation,Fully Paid,Feb-2016
24000,6.24,53000.0,2 years,A,MORTGAGE,credit_card,Fully Paid,Sep-2015
12000,6.71,170000.0,10+ years,A,MORTGAGE,home_improvement,Current,Mar-2018
20000,9.17,200000.0,3 years,B,RENT,debt_consolidation,Fully Paid,Dec-2015
15000,9.25,90000.0,2 years,A,MORTGAGE,credit_card,Fully Paid,Oct-2013
15000,14.48,83000.0,10+ years,C,MORTGAGE,credit_card,Charged Off,Dec-2015
20000,12.74,105000.0,3 years,C,RENT,other,Current,Dec-2016
6000,11.05,110000.0,10+ years,B,RENT,debt_consolidation,Current,Jun-2018
26500,17.57,75000.0,7 years,D,MORTGAGE,debt_consolidation,Charged Off,May-2015
15000,17.09,44000.0,10+ years,D,OWN,debt_consolidation,Current,Nov-2017
8200,24.99,30000.0,5 years,F,RENT,small_business,Fully Paid,Nov-2014
3000,12.62,56472.0,2 years,C,MORTGAGE,credit_card,Current,Dec-2017
6800,7.89,32000.0,4 years,A,RENT,credit_card,Fully Paid,Mar-2016
17000,16.29,45000.0,6 years,C,RENT,debt_consolidation,Fully Paid,Jan-2013
20000,8.6,145000.0,3 years,A,MORTGAGE,debt_consolidation,Fully Paid,Oct-2013
20000,9.99,115000.0,3 years,B,MORTGAGE,debt_consolidation,Current,Nov-2015
14000,12.69,280000.0,10+ years,C,MORTGAGE,credit_card,Fully Paid,Jul-2015
12000,10.78,55000.0,1 year,B,RENT,debt_consolidation,Fully Paid,Jan-2016
4000,7.07,85000.0,10+ years,A,MORTGAGE,other,Fully Paid,Jul-2017
16000,14.47,62000.0,,C,MORTGAGE,debt_consolidation,Charged Off,Feb-2014
3000,10.99,35000.0,,B,MORTGAGE,debt_consolidation,Fully Paid,Sep-2015
20000,15.02,31848.0,,C,RENT,other,Current,Jul-2018
10000,12.98,22000.0,,B,MORTGAGE,debt_consolidation,Current,Nov-2018
24000,13.99,92500.0,2 years,C,MORTGAGE,credit_card,Current,Jan-2017
35000,16.99,168000.0,1 year,D,MORTGAGE,debt_consolidation,Current,Nov-2015
22000,9.44,20000.0,5 years,B,MORTGAGE,debt_consolidation,Current,May-2017
10000,12.29,100000.0,6 years,C,RENT,vacation,Fully Paid,Apr-2015
2200,5.32,70000.0,8 years,A,RENT,credit_card,Fully Paid,Sep-2017
12800,7.89,65000.0,< 1 year,A,OWN,debt_consolidation,Charged Off,Jun-2015
16000,10.49,90000.0,1 year,B,MORTGAGE,home_improvement,Current,Jan-2017
35000,16.78,127000.0,10+ years,C,MORTGAGE,debt_consolidation,Fully Paid,Sep-2013
40000,7.35,180000.0,3 years,A,MORTGAGE,debt_consolidation,Current,Nov-2017
15000,7.26,42000.0,10+ years,A,RENT,credit_card,Fully Paid,Aug-2015
5000,12.13,121688.0,2 years,B,MORTGAGE,other,Current,Jun-2018
25000,10.9,44000.0,8 years,B,OWN,small_business,Current,Apr-2018
10000,14.31,40000.0,3 years,C,RENT,debt_consolidation,Fully Paid,Feb-2015
7000,11.67,40000.0,2 years,B,OWN,other,Fully Paid,Oct-2014
14800,6.62,80010.46,7 years,A,MORTGAGE,debt_consolidation,Fully Paid,Feb-2014
4800,7.97,55000.0,10+ years,A,RENT,debt_consolidation,Fully Paid,Jun-2017
25000,7.89,95000.0,2 years,A,MORTGAGE,debt_consolidation,Fully Paid,Oct-2015
15000,14.64,47300.0,6 years,C,MORTGAGE,credit_card,Fully Paid,Mar-2014
25000,7.02,150000.0,< 1 year,A,MORTGAGE,credit_card,Current,Nov-2018
21000,18.25,106000.0,4 years,D,RENT,debt_consolidation,Fully Paid,Mar-2016
9650,11.99,56000.0,7 years,B,MORTGAGE,credit_card,Fully Paid,Dec-2013
20000,12.74,74000.0,,C,MORTGAGE,debt_consolidation,Fully Paid,Nov-2016
1600,19.92,129000.0,10+ years,D,MORTGAGE,vacation,Current,Jul-2018
12000,8.19,100000.0,10+ years,A,MORTGAGE,debt_consolidation,Fully Paid,Jan-2015
5000,12.35,20000.0,10+ years,B,RENT,credit_card,Fully Paid,Sep-2013
4500,5.32,60000.0,10+ years,A,MORTGAGE,car,Current,Dec-2017
15000,17.14,60000.0,5 years,E,MORTGAGE,debt_consolidation,Fully Paid,Apr-2011
10000,12.99,43000.0,3 years,C,RENT,debt_consolidation,Fully Paid,Oct-2014
10000,11.98,46000.0,10+ years,B,RENT,credit_card,Current,May-2018
24000,7.97,120000.0,10+ years,A,OWN,debt_consolidation,Current,May-2017
12000,16.55,90000.0,,D,MORTGAGE,small_business,Fully Paid,Sep-2015
12000,25.34,23265.0,,E,RENT,credit_card,Current,Sep-2018
16000,12.73,56850.0,10+ years,B,RENT,debt_consolidation,Current,Jul-2018
31300,23.4,70000.0,< 1 year,E,MORTGAGE,debt_consolidation,Fully Paid,Nov-2013
21000,10.75,57430.0,,B,MORTGAGE,credit_card,Charged Off,Apr-2016
24000,13.33,98000.0,10+ years,C,RENT,credit_card,Fully Paid,May-2015
18000,6.49,82000.0,4 years,A,OWN,credit_card,Fully Paid,Jan-2015
1300,11.48,38000.0,1 year,B,RENT,debt_consolidation,Fully Paid,Dec-2015
11000,8.18,55000.0,2 years,B,MORTGAGE,credit_card,Fully Paid,Jul-2015
9000,6.49,95000.0,,A,OWN,credit_card,Fully Paid,Mar-2016
27000,7.89,75000.0,2 years,A,OWN,credit_card,Fully Paid,Nov-2015
30000,12.99,75000.0,< 1 year,C,RENT,credit_card,Fully Paid,Feb-2015
11275,13.67,54000.0,1 year,C,RENT,medical,Current,Dec-2015
11100,8.9,33339.0,,A,OWN,credit_card,Fully Paid,Oct-2013
15000,12.29,52000.0,10+ years,C,RENT,debt_consolidation,Charged Off,Apr-2015
24000,21.45,60000.0,1 year,D,MORTGAGE,debt_consolidation,Fully Paid,Sep-2017
15000,9.44,12672.0,,B,MORTGAGE,debt_consolidation,Current,Sep-2017
35000,17.57,85000.0,5 years,D,MORTGAGE,debt_consolidation,Current,Jul-2015
14000,19.03,175000.0,9 years,D,MORTGAGE,other,Fully Paid,Nov-2017
12600,17.27,100000.0,5 years,C,RENT,major_purchase,Fully Paid,Jun-2013
10200,10.99,91000.0,10+ years,B,RENT,home_improvement,Fully Paid,Jul-2015
7500,8.67,140000.0,3 years,B,MORTGAGE,other,Fully Paid,Jan-2015
10000,13.99,51000.0,10+ years,C,MORTGAGE,debt_consolidation,Charged Off,Mar-2017
10000,7.24,72780.0,,A,OWN,home_improvement,Current,Dec-2016
7800,9.99,49000.0,4 years,B,RENT,debt_consolidation,Charged Off,Mar-2015
16000,15.1,36000.0,< 1 year,C,RENT,credit_card,Fully Paid,Nov-2013
