loan_amnt,int_rate,annual_inc,emp_length,grade,home_ownership,purpose,loan_status,issue_d,dti
14000,6.24,78000.0,7,A,MORTGAGE,credit_card,non_default,2015-10-01,23.8
12000,13.66,80000.0,7,C,MORTGAGE,medical,default,2015-02-01,22.23
21000,12.35,71000.0,6,B,MORTGAGE,debt_consolidation,non_default,2013-07-01,6.44
15000,15.88,83000.0,10,C,MORTGAGE,home_improvement,default,2013-09-01,5.57
1400,14.65,24000.0,0,C,RENT,other,non_default,2015-08-01,7.85
18000,13.33,71000.0,2,C,RENT,credit_card,non_default,2015-07-01,10.26
20000,13.99,90000.0,0,C,MORTGAGE,debt_consolidation,default,2017-04-01,21.99
18000,13.99,180000.0,3,C,RENT,debt_consolidation,non_default,2015-09-01,15.71
16800,12.29,45500.0,9,C,MORTGAGE,credit_card,non_default,2015-09-01,21.0
16000,7.24,78000.0,9,A,RENT,debt_consolidation,non_default,2016-11-01,14.38
10000,17.09,60000.0,10,D,OWN,debt_consolidation,non_default,2017-11-01,20.73
11500,9.67,95000.0,6,B,RENT,debt_consolidation,default,2014-03-01,17.64
13000,7.97,42000.0,Unknown,A,RENT,debt_consolidation,non_default,2017-11-01,16.26
3000,15.61,40000.0,10,D,MORTGAGE,debt_consolidation,non_default,2014-08-01,22.86
20000,12.62,105000.0,10,C,MORTGAGE,other,non_default,2017-11-01,13.69
5000,8.39,110000.0,10,A,MORTGAGE,home_improvement,non_default,2014-10-01,12.07
8000,17.86,20000.0,3,D,RENT,debt_consolidation,default,2015-10-01,27.37
12000,10.49,38000.0,4,B,MORTGAGE,credit_card,non_default,2015-01-01,23.85
16000,6.99,112000.0,10,A,MORTGAGE,other,non_default,2016-12-01,20.15
10000,13.59,250000.0,4,C,MORTGAGE,home_improvement,non_default,2017-11-01,11.34
25000,7.89,95000.0,3,A,MORTGAGE,credit_card,non_default,2015-02-01,27.5
12000,15.61,39000.0,6,C,MORTGAGE,debt_consolidation,non_default,2013-10-01,22.33
9000,16.59,42774.0,3,D,MORTGAGE,debt_consolidation,non_default,2014-04-01,10.77
16000,20.0,110000.0,3,D,OWN,house,default,2018-01-01,8.58
10000,10.91,185000.0,10,B,MORTGAGE,home_improvement,non_default,2017-12-01,10.64
27300,25.83,70000.0,3,G,MORTGAGE,small_business,default,2013-11-01,20.08
10000,10.49,151000.0,9,B,MORTGAGE,debt_consolidation,default,2016-09-01,13.76
15000,21.49,82000.0,6,D,MORTGAGE,debt_consolidation,default,2016-10-01,12.25
10000,7.84,135000.0,7,A,RENT,debt_consolidation,non_default,2018-10-01,21.27
12000,18.06,63000.0,1,D,RENT,debt_consolidation,non_default,2017-07-01,2.21
20500,19.22,50000.0,7,D,MORTGAGE,debt_consolidation,non_default,2014-01-01,24.7
10000,10.99,72000.0,3,B,RENT,debt_consolidation,non_default,2014-07-01,14.78
4000,7.39,14000.0,Unknown,A,OWN,credit_card,non_default,2016-04-01,25.47
12000,9.38,135000.0,10,A,MORTGAGE,small_business,non_default,2008-10-01,9.91
4225,11.49,28000.0,4,B,RENT,major_purchase,non_default,2017-05-01,2.23
12000,30.84,36000.0,0,G,OWN,debt_consolidation,default,2017-08-01,2.43
8500,11.53,22360.0,Unknown,B,MORTGAGE,debt_consolidation,default,2015-03-01,5.69
10000,7.9,35000.0,10,A,RENT,debt_consolidation,non_default,2012-04-01,26.09
21000,9.99,93000.0,6,B,MORTGAGE,home_improvement,default,2010-11-01,8.1
16425,15.22,47000.0,8,C,RENT,debt_consolidation,non_default,2013-07-01,24.31
20125,17.27,45000.0,9,C,RENT,debt_consolidation,non_default,2013-03-01,13.47
10625,18.55,45000.0,1,D,RENT,debt_consolidation,non_default,2013-10-01,14.43
12000,11.99,78000.0,10,B,MORTGAGE,debt_consolidation,non_default,2017-05-01,30.0
20000,11.49,60000.0,10,B,RENT,debt_consolidation,non_default,2017-02-01,22.4
12000,9.91,72000.0,9,B,MORTGAGE,debt_consolidation,non_default,2011-10-01,16.18
29125,16.78,65000.0,7,C,MORTGAGE,credit_card,non_default,2013-09-01,25.81
10000,12.99,50000.0,3,C,RENT,debt_consolidation,non_default,2014-11-01,5.66
35000,7.89,126000.0,9,A,OWN,credit_card,non_default,2016-02-01,18.49
13000,10.38,42996.0,10,B,RENT,debt_consolidation,non_default,2010-07-01,15.13
6025,13.33,108456.0,10,C,RENT,vacation,default,2015-06-01,16.83
35000,12.29,126000.0,4,C,RENT,debt_consolidation,default,2015-11-01,23.43
6000,8.19,25000.0,10,A,MORTGAGE,debt_consolidation,non_default,2015-01-01,11.52
35000,15.99,200000.0,2,C,OWN,debt_consolidation,non_default,2016-11-01,27.59
18000,7.26,86000.0,10,A,MORTGAGE,debt_consolidation,non_default,2015-12-01,29.42
15000,7.12,80000.0,8,A,MORTGAGE,debt_consolidation,default,2014-07-01,11.59
28275,7.89,110000.0,4,A,MORTGAGE,debt_consolidation,non_default,2016-02-01,23.0
8975,9.71,150000.0,4,B,MORTGAGE,debt_consolidation,non_default,2013-08-01,9.09
7650,22.99,35000.0,10,F,MORTGAGE,other,non_default,2015-10-01,25.75
9000,8.39,54600.0,0,B,MORTGAGE,credit_card,non_default,2016-03-01,24.99
34700,15.31,136774.0,10,C,MORTGAGE,debt_consolidation,non_default,2013-02-01,10.83
2800,23.4,44586.0,5,E,MORTGAGE,other,default,2013-09-01,16.07
8500,8.18,73000.0,3,B,RENT,credit_card,non_default,2015-09-01,9.65
6475,13.98,42000.0,10,C,MORTGAGE,debt_consolidation,non_default,2014-07-01,24.69
6950,12.12,32925.0,2,B,OWN,debt_consolidation,default,2013-06-01,26.31
8800,17.27,20000.0,0,D,RENT,debt_consolidation,non_default,2016-01-01,14.05
24000,21.45,106000.0,10,D,RENT,debt_consolidation,non_default,2017-06-01,11.75
25000,17.57,102000.0,10,D,MORTGAGE,debt_consolidation,non_default,2015-07-01,13.89
6500,10.15,120000.0,10,B,MORTGAGE,credit_card,non_default,2014-07-01,4.3
4800,7.35,56000.0,7,A,RENT,credit_card,non_default,2017-09-01,32.08
15250,7.89,40200.0,Unknown,A,RENT,debt_consolidation,non_default,2015-03-01,19.04
30000,22.2,103000.0,2,E,RENT,debt_consolidation,non_default,2013-08-01,11.53
20000,16.29,127000.0,1,D,MORTGAGE,credit_card,non_default,2014-07-01,16.99
20000,6.49,110000.0,4,A,MORTGAGE,credit_card,non_default,2014-10-01,6.81
6000,8.19,28000.0,4,A,OWN,debt_consolidation,non_default,2014-12-01,19.46
40000,12.79,130000.0,2,C,MORTGAGE,debt_consolidation,default,2016-10-01,14.61
20000,22.99,103000.0,10,F,MORTGAGE,home_improvement,non_default,2015-08-01,17.64
10000,9.17,62400.0,Unknown,B,MORTGAGE,home_improvement,non_default,2015-05-01,9.6
18000,11.49,107250.0,3,B,RENT,debt_consolidation,non_default,2016-07-01,30.71
1000,11.53,48000.0,0,B,MORTGAGE,home_improvement,default,2015-08-01,22.8
16000,8.39,45000.0,8,A,MORTGAGE,debt_consolidation,non_default,2014-08-01,24.88
4000,12.69,112000.0,10,C,RENT,vacation,non_default,2015-05-01,8.14
15000,14.65,36000.0,2,C,MORTGAGE,debt_consolidation,non_default,2015-07-01,12.07
35000,7.89,225000.0,10,A,MORTGAGE,debt_consolidation,non_default,2015-05-01,11.56
7000,10.99,30000.0,2,B,RENT,debt_consolidation,default,2011-09-01,6.2
24000,6.62,120000.0,7,A,MORTGAGE,credit_card,non_default,2014-03-01,6.52
8000,9.99,65000.0,5,B,MORTGAGE,debt_consolidation,non_default,2015-07-01,20.81
6000,6.89,98000.0,10,A,OWN,home_improvement,non_default,2015-07-01,29.08
22550,16.99,65000.0,10,D,RENT,debt_consolidation,default,2014-02-01,17.82
17050,17.57,75000.0,Unknown,D,MORTGAGE,debt_consolidation,non_default,2015-06-01,16.7
6075,20.5,77000.0,6,E,MORTGAGE,debt_consolidation,non_default,2016-01-01,10.04
16200,16.49,42000.0,2,D,RENT,credit_card,default,2014-11-01,31.93
15000,9.17,72000.0,0,B,MORTGAGE,credit_card,non_default,2015-09-01,21.28
10000,6.24,175000.0,6,A,RENT,other,non_default,2015-07-01,9.87
35000,9.99,250000.0,7,B,RENT,debt_consolidation,default,2015-04-01,5.09
5000,12.05,60000.0,0,C,MORTGAGE,debt_consolidation,non_default,2015-12-01,20.8
22500,7.69,67000.0,9,A,RENT,credit_card,non_default,2014-05-01,16.55
15600,17.58,48000.0,8,D,OWN,major_purchase,non_default,2011-11-01,21.98
4200,16.99,75041.0,5,D,RENT,debt_consolidation,non_default,2014-08-01,27.84
21000,9.99,165000.0,5,B,MORTGAGE,credit_card,non_default,2015-08-01,25.7
12000,9.75,58000.0,10,B,RENT,debt_consolidation,default,2016-02-01,24.33
20000,12.62,189318.0,10,C,OWN,credit_card,default,2017-07-01,11.23
10000,17.97,51000.0,5,D,MORTGAGE,debt_consolidation,non_default,2016-01-01,38.17
6000,7.62,165000.0,10,A,MORTGAGE,credit_card,non_default,2013-03-01,19.61
21000,14.64,52000.0,9,C,MORTGAGE,debt_consolidation,default,2014-03-01,18.22
15000,13.67,39000.0,0,C,RENT,debt_consolidation,default,2015-12-01,25.48
12300,21.15,58800.0,10,E,RENT,debt_consolidation,non_default,2013-07-01,23.8
20800,18.99,130000.0,5,D,MORTGAGE,home_improvement,non_default,2016-04-01,14.19
5600,15.99,74000.0,8,D,MORTGAGE,credit_card,non_default,2014-12-01,16.38
7100,19.52,27982.0,Unknown,D,RENT,credit_card,non_default,2013-09-01,23.97
11500,13.99,72000.0,10,C,MORTGAGE,debt_consolidation,non_default,2016-11-01,12.45
8000,11.39,50000.0,10,B,MORTGAGE,debt_consolidation,non_default,2017-05-01,12.03
6000,12.59,40000.0,6,C,MORTGAGE,home_improvement,default,2015-12-01,24.53
8250,14.16,60000.0,3,C,MORTGAGE,debt_consolidation,non_default,2014-04-01,21.05
3000,10.99,50000.0,3,B,RENT,debt_consolidation,non_default,2015-04-01,13.25
8200,16.55,50000.0,10,D,MORTGAGE,debt_consolidation,default,2015-07-01,29.91
6000,14.49,53000.0,10,C,RENT,debt_consolidation,non_default,2014-07-01,21.56
2400,17.27,49300.0,9,C,MORTGAGE,credit_card,non_default,2013-06-01,17.91
15000,8.18,144000.0,5,B,MORTGAGE,debt_consolidation,non_default,2015-07-01,17.94
17500,11.49,60000.0,10,B,MORTGAGE,credit_card,non_default,2017-02-01,25.46
2700,26.3,45000.0,3,E,RENT,credit_card,non_default,2017-11-01,33.04
8000,11.99,44000.0,9,C,RENT,debt_consolidation,non_default,2016-03-01,23.49
2500,11.99,130000.0,10,B,MORTGAGE,credit_card,non_default,2017-07-01,16.62
5000,13.67,49000.0,10,C,RENT,home_improvement,non_default,2015-12-01,19.3
35000,9.99,104000.0,4,B,MORTGAGE,debt_consolidation,default,2015-10-01,28.49
9600,7.89,47000.0,1,A,RENT,debt_consolidation,non_default,2015-06-01,24.23
28000,12.59,98000.0,3,C,MORTGAGE,debt_consolidation,non_default,2015-12-01,8.53
32000,9.93,90000.0,5,B,OWN,other,non_default,2018-01-01,13.65
20000,12.29,65000.0,4,C,OWN,debt_consolidation,non_default,2015-04-01,22.38
10900,19.99,31200.0,Unknown,D,RENT,debt_consolidation,non_default,2016-12-01,13.31
15000,11.99,65000.0,1,C,MORTGAGE,debt_consolidation,non_default,2016-01-01,20.08
18000,8.39,97000.0,10,B,MORTGAGE,credit_card,non_default,2016-06-01,11.88
10000,15.99,92000.0,10,C,RENT,debt_consolidation,default,2016-11-01,16.55
9850,14.49,32000.0,10,C,OWN,credit_card,non_default,2016-10-01,22.17
20000,14.07,120000.0,4,C,RENT,house,default,2018-04-01,18.15
25000,18.55,65000.0,2,D,MORTGAGE,debt_consolidation,non_default,2013-10-01,30.48
20000,11.49,65000.0,10,B,RENT,debt_consolidation,non_default,2017-04-01,10.73
10000,13.33,54500.0,10,C,RENT,debt_consolidation,non_default,2015-10-01,20.57
8000,7.39,38000.0,10,A,MORTGAGE,debt_consolidation,non_default,2016-02-01,34.24
10000,17.86,30000.0,4,D,RENT,debt_consolidation,default,2015-04-01,21.4
16800,10.49,104000.0,0,B,MORTGAGE,debt_consolidation,non_default,2016-11-01,16.07
19200,9.75,85000.0,9,B,RENT,credit_card,default,2016-03-01,11.77
9000,9.93,71844.0,Unknown,B,MORTGAGE,debt_consolidation,non_default,2018-01-01,13.52
5400,7.14,29120.0,0,A,RENT,car,non_default,2010-07-01,8.9
30000,14.99,82500.0,2,C,MORTGAGE,debt_consolidation,default,2016-12-01,25.32
28000,13.33,100000.0,5,C,MORTGAGE,debt_consolidation,non_default,2015-08-01,12.05
15000,11.48,45000.0,Unknown,B,MORTGAGE,debt_consolidation,non_default,2015-12-01,19.41
20000,17.97,61000.0,10,D,MORTGAGE,debt_consolidation,non_default,2016-01-01,17.82
7200,14.99,47500.0,7,C,RENT,debt_consolidation,default,2014-10-01,27.89
28800,21.18,139000.0,10,E,MORTGAGE,debt_consolidation,non_default,2016-04-01,10.61
10000,16.01,37000.0,6,C,RENT,debt_consolidation,non_default,2018-03-01,12.07
29975,15.61,60000.0,10,D,MORTGAGE,credit_card,non_default,2015-04-01,13.94
10000,15.61,102000.0,10,D,MORTGAGE,other,non_default,2015-09-01,24.59
2000,13.67,39452.0,9,C,MORTGAGE,debt_consolidation,non_default,2015-11-01,16.67
10100,8.99,90000.0,5,B,MORTGAGE,debt_consolidation,non_default,2016-07-01,25.2
21000,5.32,60000.0,6,A,MORTGAGE,debt_consolidation,non_default,2016-01-01,15.44
14000,12.99,350000.0,10,B,MORTGAGE,home_improvement,non_default,2013-09-01,11.92
14400,12.62,75000.0,10,C,MORTGAGE,debt_consolidation,non_default,2017-05-01,15.97
12000,14.65,38000.0,10,C,MORTGAGE,debt_consolidation,non_default,2015-06-01,25.27
5100,17.86,14412.0,Unknown,D,RENT,debt_consolidation,non_default,2015-02-01,24.06
24000,22.99,48000.0,0,F,RENT,debt_consolidation,default,2015-01-01,25.29
10000,13.99,130000.0,10,C,MORTGAGE,debt_consolidation,non_default,2016-11-01,16.3
16800,9.16,73000.0,10,B,MORTGAGE,debt_consolidation,non_default,2016-05-01,17.69
30000,23.43,105000.0,8,F,MORTGAGE,debt_consolidation,non_default,2014-02-01,16.96
3500,8.18,69500.0,10,B,MORTGAGE,vacation,non_default,2015-09-01,19.05
20000,7.97,95000.0,7,A,RENT,debt_consolidation,non_default,2017-05-01,26.24
10000,7.89,45000.0,1,A,RENT,credit_card,non_default,2015-08-01,25.25
12000,12.12,45000.0,0,B,MORTGAGE,credit_card,non_default,2012-03-01,21.04
32000,11.99,71000.0,10,C,MORTGAGE,debt_consolidation,non_default,2016-06-01,29.12
8550,8.18,90000.0,10,B,RENT,credit_card,default,2015-08-01,19.89
12950,20.99,36000.0,8,E,MORTGAGE,debt_consolidation,default,2015-06-01,37.0
30000,20.31,150000.0,6,D,MORTGAGE,home_improvement,non_default,2013-08-01,0.88
18000,9.17,67500.0,5,B,RENT,debt_consolidation,non_default,2014-08-01,16.12
9100,6.99,60036.0,5,A,MORTGAGE,home_improvement,non_default,2017-01-01,26.32
9600,11.39,55000.0,1,B,RENT,debt_consolidation,non_default,2017-04-01,18.96
8000,9.44,70000.0,6,B,RENT,other,non_default,2017-05-01,14.78
6000,19.05,40000.0,7,D,MORTGAGE,debt_consolidation,non_default,2013-06-01,22.26
5000,6.68,50000.0,5,A,RENT,credit_card,non_default,2015-04-01,13.75
10725,19.99,36000.0,3,E,RENT,debt_consolidation,default,2014-11-01,27.17
5000,17.99,32000.0,Unknown,D,RENT,credit_card,default,2016-12-01,33.23
28000,6.97,190000.0,10,A,OWN,credit_card,non_default,2016-02-01,2.42
1600,7.07,62000.0,5,A,MORTGAGE,home_improvement,non_default,2017-07-01,0.85
12000,5.32,130000.0,9,A,MORTGAGE,debt_consolidation,non_default,2016-11-01,12.02
7500,17.86,30500.0,0,D,MORTGAGE,debt_consolidation,non_default,2015-01-01,33.88
10000,9.99,400000.0,10,B,RENT,moving,non_default,2015-07-01,5.06
18000,13.53,65000.0,10,B,MORTGAGE,credit_card,non_default,2014-02-01,17.71
5000,13.49,63000.0,10,C,RENT,other,non_default,2017-04-01,30.23
25550,25.28,70000.0,10,F,MORTGAGE,debt_consolidation,default,2013-08-01,26.91
8000,9.17,40000.0,0,B,RENT,major_purchase,non_default,2016-01-01,19.89
8975,8.24,52500.0,2,B,MORTGAGE,debt_consolidation,non_default,2016-12-01,7.45
5000,18.25,18000.0,2,D,OWN,debt_consolidation,non_default,2013-09-01,30.85
16000,14.65,110000.0,5,C,MORTGAGE,debt_consolidation,default,2012-05-01,13.01
32100,8.24,280000.0,10,B,MORTGAGE,credit_card,non_default,2016-12-01,24.39
5000,15.8,90000.0,10,C,RENT,home_improvement,non_default,2012-12-01,17.67
20000,17.77,108000.0,3,D,MORTGAGE,debt_consolidation,non_default,2013-06-01,23.56
35000,7.89,200000.0,10,A,MORTGAGE,credit_card,non_default,2015-05-01,13.87
10800,16.55,53000.0,7,D,RENT,debt_consolidation,non_default,2015-09-01,29.89
25000,8.49,85000.0,10,B,OWN,debt_consolidation,non_default,2016-01-01,13.24
4000,14.49,47000.0,9,C,RENT,debt_consolidation,default,2016-07-01,3.14
2500,14.65,40000.0,1,C,RENT,debt_consolidation,non_default,2015-07-01,19.62
16800,21.49,110000.0,6,D,RENT,debt_consolidation,non_default,2016-07-01,19.03
33425,17.77,115000.0,10,D,MORTGAGE,home_improvement,default,2013-07-01,17.27
25000,14.03,48000.0,4,C,MORTGAGE,debt_consolidation,non_default,2018-06-01,20.3
28000,19.99,98000.0,Unknown,D,MORTGAGE,debt_consolidation,non_default,2016-09-01,17.21
5000,13.59,25368.0,0,C,RENT,debt_consolidation,non_default,2017-09-01,22.42
5000,22.4,18696.0,Unknown,E,OWN,debt_consolidation,non_default,2014-02-01,7.0
11650,11.99,35000.0,2,C,MORTGAGE,debt_consolidation,non_default,2015-12-01,17.9
5000,8.99,48000.0,5,B,RENT,credit_card,non_default,2016-06-01,4.9
35000,10.15,140000.0,10,B,MORTGAGE,credit_card,non_default,2014-06-01,19.1
9600,13.33,32000.0,9,C,RENT,debt_consolidation,default,2015-06-01,13.38
21500,7.89,55000.0,1,A,OWN,debt_consolidation,non_default,2016-02-01,8.84
4000,17.97,63500.0,10,D,OWN,debt_consolidation,default,2016-01-01,15.2
11000,17.27,40000.0,2,D,RENT,debt_consolidation,non_default,2012-06-01,17.76
5000,14.08,94000.0,2,C,MORTGAGE,debt_consolidation,default,2017-06-01,15.15
16000,12.99,52000.0,3,C,MORTGAGE,debt_consolidation,default,2014-07-01,17.54
20000,9.17,78000.0,10,B,MORTGAGE,debt_consolidation,default,2015-12-01,5.7
5000,16.32,25000.0,2,D,OWN,credit_card,default,2010-09-01,20.02
11000,17.97,33000.0,2,D,MORTGAGE,debt_consolidation,non_default,2018-07-01,10.91
12000,16.91,54000.0,10,C,MORTGAGE,debt_consolidation,non_default,2018-07-01,21.93
20800,17.09,115000.0,5,D,RENT,major_purchase,default,2017-06-01,24.41
16550,15.31,29384.28,Unknown,C,RENT,debt_consolidation,default,2016-04-01,29.66
10075,14.64,60100.0,10,C,MORTGAGE,debt_consolidation,non_default,2014-03-01,24.36
5400,14.49,50000.0,1,C,RENT,debt_consolidation,non_default,2014-05-01,7.44
12000,18.55,42000.0,5,E,RENT,debt_consolidation,non_default,2015-07-01,12.49
7500,7.9,35000.0,1,A,OWN,major_purchase,non_default,2011-10-01,11.79
20000,18.24,100630.0,5,D,MORTGAGE,debt_consolidation,default,2014-10-01,21.16
12000,28.72,30000.0,2,F,MORTGAGE,debt_consolidation,non_default,2018-02-01,26.76
5500,12.12,65000.0,8,B,MORTGAGE,other,non_default,2012-10-01,28.43
13800,12.99,30000.0,1,C,RENT,debt_consolidation,default,2014-10-01,26.09
2000,10.15,27600.0,Unknown,B,RENT,other,non_default,2014-10-01,32.67
14400,9.99,66000.0,2,B,RENT,debt_consolidation,non_default,2015-07-01,7.98
24000,17.14,60000.0,1,D,RENT,credit_card,default,2015-01-01,36.04
14150,13.67,37850.0,2,C,MORTGAGE,debt_consolidation,non_default,2016-06-01,28.0
3600,15.61,33000.0,4,D,RENT,medical,default,2015-07-01,39.96
12000,11.53,49600.0,3,B,RENT,debt_consolidation,non_default,2015-03-01,6.73
25000,25.57,55000.0,4,F,MORTGAGE,debt_consolidation,default,2015-05-01,18.84
7200,6.89,68181.0,10,A,MORTGAGE,debt_consolidation,non_default,2015-10-01,2.71
3000,13.99,91000.0,10,C,MORTGAGE,small_business,non_default,2017-01-01,14.94
16575,26.06,79998.0,6,G,RENT,moving,default,2014-09-01,11.46
16000,7.89,56000.0,0,A,MORTGAGE,debt_consolidation,non_default,2015-05-01,2.04
12800,7.89,75000.0,3,A,RENT,debt_consolidation,non_default,2015-10-01,23.92
25000,10.99,75000.0,10,B,RENT,credit_card,non_default,2015-05-01,17.06
20000,17.57,68000.0,2,D,MORTGAGE,home_improvement,default,2014-09-01,31.74
22400,14.65,160000.0,1,C,MORTGAGE,debt_consolidation,non_default,2015-04-01,22.79
13600,6.03,101914.0,10,A,MORTGAGE,debt_consolidation,non_default,2014-10-01,21.57
35000,21.18,110000.0,2,E,MORTGAGE,credit_card,non_default,2014-04-01,26.02
18000,16.55,68712.0,Unknown,D,RENT,debt_consolidation,non_default,2015-08-01,23.98
12000,11.99,175000.0,7,C,MORTGAGE,debt_consolidation,default,2016-02-01,24.18
14400,13.49,85000.0,3,C,MORTGAGE,credit_card,non_default,2016-12-01,25.75
14000,13.67,80000.0,4,C,MORTGAGE,credit_card,default,2015-12-01,25.79
4800,13.05,35000.0,10,B,MORTGAGE,credit_card,default,2013-08-01,15.54
10000,9.99,50000.0,2,B,RENT,debt_consolidation,non_default,2015-04-01,10.66
7200,18.06,42500.0,8,D,RENT,other,default,2017-08-01,26.43
15000,6.24,56000.0,3,A,OWN,credit_card,non_default,2015-12-01,17.91
28000,9.75,100800.0,10,B,MORTGAGE,home_improvement,non_default,2016-03-01,28.9
3200,14.99,33000.0,10,C,RENT,debt_consolidation,non_default,2017-02-01,8.07
14000,12.79,62000.0,8,C,MORTGAGE,credit_card,non_default,2016-07-01,19.8
10000,13.99,100000.0,7,C,MORTGAGE,debt_consolidation,non_default,2015-07-01,23.54
4725,7.89,50000.0,8,A,MORTGAGE,credit_card,non_default,2015-02-01,16.99
15000,17.57,37180.0,9,D,OWN,debt_consolidation,default,2015-05-01,22.79
10000,13.59,65000.0,10,C,RENT,debt_consolidation,non_default,2017-08-01,29.15
16000,9.99,70000.0,10,B,MORTGAGE,home_improvement,non_default,2015-03-01,8.37
20000,18.25,65000.0,10,D,MORTGAGE,debt_consolidation,default,2013-08-01,34.01
32000,15.99,92000.0,7,D,RENT,debt_consolidation,non_default,2015-01-01,20.84
14400,15.99,50820.0,10,C,RENT,credit_card,non_default,2017-03-01,25.9
5000,16.99,35000.0,8,D,MORTGAGE,home_improvement,default,2017-04-01,25.82
15750,15.59,50000.0,0,C,RENT,debt_consolidation,default,2016-06-01,19.64
10925,18.99,48000.0,Unknown,D,MORTGAGE,debt_consolidation,non_default,2016-12-01,20.8
32000,12.74,103000.0,10,C,MORTGAGE,debt_consolidation,default,2017-05-01,22.21
17400,5.99,56000.0,5,A,MORTGAGE,home_improvement,non_default,2011-06-01,19.31
25000,9.99,87000.0,8,B,MORTGAGE,debt_consolidation,non_default,2015-10-01,19.42
16000,8.39,65500.0,3,B,RENT,credit_card,non_default,2016-06-01,27.48
8500,9.8,63000.0,10,B,OWN,debt_consolidation,non_default,2016-01-01,16.91
12800,14.99,50000.0,2,C,RENT,credit_card,non_default,2017-04-01,28.84
23275,11.55,66000.0,10,B,MORTGAGE,debt_consolidation,non_default,2013-08-01,24.91
8400,14.99,40000.0,1,C,RENT,other,default,2016-12-01,18.72
5000,6.03,60000.0,0,A,MORTGAGE,major_purchase,non_default,2015-02-01,11.8
10000,6.62,85000.0,10,A,MORTGAGE,credit_card,non_default,2013-08-01,21.11
4000,15.88,23000.0,3,C,MORTGAGE,debt_consolidation,non_default,2013-07-01,29.79
2500,15.61,41400.0,4,D,RENT,debt_consolidation,non_default,2015-09-01,30.55
